67.29421628839557, 458.51635781553875
67.2757748393586, 449.9595254623806
71.50808739334522, 479.94532159650794
71.49425630656748, 473.5276973316394
71.39743869912334, 428.6043274775592
71.37899725008637, 420.04749512440105
75.69890668699864, 490.6782449360296
75.51910255888808, 407.2491294927378
75.50066110985111, 398.69229713957975
80.12946481813276, 612.6499888666068
80.11102336909579, 604.0931565134487
80.09258192005882, 595.5363241602906
80.07875083328108, 589.118699895422
81.97360972183066, 501.4296097245882
79.64076641865285, 385.8939315079165
79.6269353318751, 379.4763072430478
84.37099809663789, 646.9142011773133
84.35255664760089, 638.3573688241552
84.33411519856392, 629.800536470997
84.32028411178618, 623.3829122061284
84.22346650434204, 578.4595423520482
84.20502505530507, 569.90270999889
84.19119396852733, 563.4850857340216
83.78087172745455, 373.0955658762532
83.76704064067684, 366.67794161138465
88.58486920158751, 668.3431649582826
88.56642775255054, 659.7863326051245
88.5525966657728, 653.3687083402558
88.34513036410681, 557.104344367227
88.33129927732907, 550.6867201023583
88.22987130762567, 503.62414215998854
87.9117563117378, 356.01878406801086
92.78029885750018, 681.2152963860938
92.76646777072244, 674.7976721212251
94.56450905182786, 542.185212096311
92.05186162053951, 343.2204184363476
96.96650778889432, 689.8090116373257
96.2011876538597, 334.7004689812636
103.23660046146708, 698.4211683375948
102.87699220524601, 531.5629374510114
102.81705749587582, 503.7532323032474
100.34129296266141, 321.90210334960034
104.49061899598163, 313.38215389451614
109.65422472633568, 775.4879838631289
109.63578327729871, 766.9311515099707
109.62195219052097, 760.5135272451022
111.57444060731109, 699.5645381778875
111.1940857209234, 523.0798708940013
111.14337173607171, 499.5485819228163
108.63994502930186, 304.86220443943193
113.84965438224833, 788.36011529094
113.83582329547062, 781.9424910260715
113.77588858610042, 754.1327858783075
113.75744713706345, 745.5759535251494
112.7938814248813, 298.4814630726373
118.03586331364252, 796.9538305421721
117.90677317038367, 737.0560040700652
117.81917628745802, 696.4110503925642
119.51578959886007, 516.7360124252805
119.46968597626761, 495.3439315423851
116.94320745820153, 289.9615136175531
124.31056634847454, 807.7051953307307
122.05609920370387, 728.5360546149811
124.05238606195681, 687.9095423865169
121.09714385378098, 283.5807722507584
126.21003559928334, 722.1553132481864
127.83979865792634, 511.46175800070455
127.79138985420425, 489.00007307366445
125.25108024936043, 277.2000308839639
130.5806590210473, 816.3173520309998
130.3639719948628, 715.7745718813918
132.36947957763422, 679.4264758295068
131.47967966160002, 266.55931478962714
134.76225759018223, 822.7718591939424
134.51790839044224, 709.3938305145972
136.1638077169926, 506.1875035761286
136.10848336988167, 480.5170065166542
141.032350262755, 831.3840158942114
140.75111816494106, 700.89232250855
140.68657309331164, 670.9434092724965
137.7128894360988, 258.05780678357996
144.4901219571885, 501.98285319569754
144.43479761007757, 476.3123561362231
143.94609921059762, 249.5562987775328
149.3909370387656, 842.153822131807
149.06360131835922, 690.2700478632503
149.00366660898905, 662.4603427154864
152.81643619738438, 497.77820281526635
152.75189112575495, 467.82928957921285
150.1839193473557, 243.1939988597751
155.6610297113384, 850.765978832076
155.29681109285806, 681.768539857203
157.32076012466646, 653.9772761584761
156.41712912185446, 234.69249085372792
159.8426282804733, 857.2204859950186
161.53002086735685, 673.2670318511559
161.1427504375803, 493.57355243483516
161.06898464143237, 459.3462230222027
164.0242268496082, 863.6749931579611
165.64015882147348, 646.5638136456107
164.72961227527267, 224.07021620842806
168.2058254187431, 870.1295003209037
167.76323064185564, 664.7655238451086
169.46906467777617, 489.3689020544041
169.38838333823938, 451.9327605093373
174.48052845357515, 880.8808651094623
173.99644041635443, 656.2640158390616
173.9595575182805, 639.1503511327453
173.04901097207969, 216.65675369556277
177.7953789179721, 485.1642516739729
177.70778203504645, 444.5192979964718
182.85064113523387, 896.9986915677816
180.75062112614788, 889.4930218097313
180.22965019085322, 647.7625078330143
182.2766510339579, 630.667284575735
181.37302003114596, 211.38249927098684
184.9506611443198, 904.5043613258321
186.46285996535207, 639.260999826967
186.11938797703837, 479.88999724939697
186.02948591298306, 438.1754395277511
191.2345849036703, 919.5341422909697
189.13225971345472, 910.9588684887747
190.59835491189457, 624.3234261070144
189.69011354682337, 202.89943271397658
195.430014559583, 932.4062737187809
192.69606973985086, 630.75949182092
194.44570221723424, 475.6853468689659
194.34657942866048, 429.69237297074096
197.53695011205778, 943.1207556092655
198.92466915209044, 620.1187757265832
198.01181742475998, 196.5555742452559
201.72315904345194, 951.7144708604976
202.77432163855977, 472.55030053267944
202.6636729443379, 421.2093064137307
207.9955568971544, 961.3962316049115
207.24176266776786, 611.6357091695729
206.33352130269665, 190.21171577653524
211.10063587875564, 468.34565015224825
210.98998718453376, 417.0046560332995
216.34261776751683, 966.8180176217832
215.55885618344527, 603.1526426125627
214.65983554289252, 186.00706539610405
219.42695011895157, 464.14099977181706
219.31169106247043, 410.66079756457884
224.6781527322312, 966.891783417931
223.8874756047708, 600.0175962762764
223.87133933686343, 592.530367967263
222.9815394208292, 179.6632069273835
227.75326435914744, 459.9363493913861
227.6333949404071, 404.3169390958582
233.0136876969456, 966.965549214079
232.21609502609627, 596.88254993999
232.18843285254084, 584.0473014102529
231.30785366102506, 175.4585565469523
236.07957859934336, 455.7316990109549
235.95970918060297, 400.1122887154271
241.34922266165998, 967.0393150102269
240.53779890403294, 590.5386914712693
240.500916005959, 573.425026764953
239.634167901221, 171.25390616652112
244.4105032017985, 453.6662567188132
244.28141305853964, 393.7684302467063
249.68475762637436, 967.1130808063748
248.8641131442288, 586.3340410908381
248.8180095216364, 564.9419602079429
247.96048214141686, 167.04925578608993
252.73681744199436, 449.4616063383821
252.6077272987355, 389.56377986627524
258.0202925910887, 967.1868466025228
257.18581702216545, 579.9901826221175
257.1351030373138, 556.4588936509326
256.2867963816128, 162.84460540565885
